User_Id,Combined_Genre,Score
1757,doom metal,85
1757,heavy metal|us power metal,90
2290,progressive metal|instrumental,90
1757,heavy metal|us power metal,95
1757,power metal|thrash metal,90
1757,teutonic thrash metal,95
1757,death metal,95
1757,death metal,90
433,death metal,83
1757,black metal,85
1757,,95
1757,first wave of black metal,95
1757,viking black metal|first wave of black metal,95
434,teutonic thrash metal,95
433,black metal,86
1538,heavy metal,100
2269,hard rock,95
858,death metal,72
2271,hard rock|heavy metal,85
2271,heavy metal|hard rock,90
2271,power metal,83
2271,heavy metal,90
2271,hard rock,100
2271,heavy metal,94
2271,heavy metal|hard rock,80
1757,bay area thrash metal,95
1757,hard rock|progressive rock,85
1757,,90
1757,hard rock|heavy metal|progressive rock,85
1757,heavy metal|first wave of black metal,90
1757,groove metal,90
2291,brutal death metal|symphonic metal,80
1116,death metal|thrash metal,100
2270,alternative metal|hard rock,98
2292,black metal|doom metal,85
2293,death doom metal,91
583,thrash metal,90
2294,melodic death metal,95
1079,technical death metal,55
2163,black metal,86
434,death metal,60
722,black metal|acoustic folk metal|neofolk,0
1982,post-metal,90
2295,speed metal,98
1724,drone doom metal|psychedelic stoner metal,94
1550,gothic metal,10
2296,,99
2274,black metal,85
1757,heavy metal|hard rock,95
1757,doom metal,85
1757,groove metal,85
1757,death metal,90
1757,doom metal|stoner metal,90
1757,groove thrash metal,90
1757,grindcore,85
1757,industrial metal,85
1561,power metal,40
434,death metal,75
2297,power metal,95
2298,drone doom metal,89
1757,doom metal|heavy metal|hard rock,85
1757,heavy metal,90
1757,death metal,85
1757,heavy metal|hard rock,90
1757,hardcore|metalcore|punk,90
1757,new wave of british heavy metal,95
1757,heavy metal,90
1757,,90
1757,grindcore,85
1472,teutonic thrash metal,73
1757,death metal,80
1757,death metal,85
1757,hard rock|blues rock,85
1757,hard rock,85
1757,hard rock,90
1757,heavy metal,90
1757,heavy metal,95
1858,death doom metal,99
434,industrial metal,90
2291,power metal,84
2299,alternative metal,92
2193,folk metal,88
1212,black metal,3
1318,death metal,83
1338,black metal|death metal,100
1338,folk metal|power metal,75
1538,heavy metal,100
2300,alternative thrash metal,82
1667,funeral doom metal,90
1561,,88
557,stoner metal,80
1956,suomi metal,50
1494,death metal,89
1494,death metal,61
1494,death metal,92
1494,death metal,90
1561,,83
2301,,70
1883,teutonic thrash metal,85
121,,100
2133,depressive black metal,100
2302,death metal,70
1305,doom metal|sludge metal,80
2260,death metal,86
2287,power metal,99
2292,melodic death metal,94
1149,black metal,94
638,sludge metal,60
1757,death metal,90
2303,symphonic metal|gothic metal,100
1494,death metal,79
1494,death metal,92
2304,folk|dark ambient,78
1956,thrash metal,85
1331,brutal death metal,60
1996,death metal,91
248,,74
1996,heavy metal|power metal,95
1956,thrash metal,70
1582,black metal,100
640,gothenburg metal,85
1859,,96
1575,death doom metal|alternative rock|gothic doom metal,41
1500,black metal,1
2305,,80
1709,melodic death metal|symphonic metal,95
1019,progressive black metal,85
1936,,85
1881,atmospheric black metal,96
1732,black metal,80
1732,avantgarde metal,50
2134,brutal death metal,95
1894,heavy metal,95
1152,atmospheric sludge metal|post-hardcore,93
1859,black metal,65
2306,melodic black metal,100
2307,black metal,80
1575,gothic doom metal|death doom metal,60
2298,extreme sludge metal|doom metal,82
1575,gothic doom metal|death doom metal,90
2049,,90
2078,progressive rock|jazz rock,90
1067,death doom metal|alternative rock|gothic doom metal,90
2125,thrash metal,75
2308,technical death metal,100
1310,extreme sludge metal|doom metal,85
2306,melodic death metal,100
2309,black metal|dark ambient,10
1510,grindcore,98
1757,speed metal|heavy metal,85
1757,black metal,85
1757,death metal,85
1757,death metal,90
1757,death metal,90
1757,death doom metal,85
1757,,90
1757,,85
1757,death metal,90
1757,death n roll,85
1757,,85
1732,drone doom metal|dark ambient,5
1696,hard rock|heavy metal,88
2227,black metal,95
1937,power metal,50
1318,heavy metal|hard rock,83
2193,heavy metal,77
2193,folk metal|power metal,94
2310,brutal death metal,80
2193,heavy metal|power metal|thrash metal,96
2193,industrial metal|alternative metal,69
2311,symphonic power metal,95
1575,gothic metal|doom metal,80
1572,heavy metal,75
2306,melodic black metal,75
2312,melodic death metal,90
2313,symphonic black metal|extreme gothic metal,90
2306,,85
1212,thrash metal,83
2313,melodic black metal,94
1572,progressive metal,82
1575,gothic metal|doom metal,77
1937,melodic black metal,5
914,death metal,80
2314,black metal,60
2315,technical deathcore,97
1472,black metal,90
1575,atmospheric black metal|neofolk,65
1565,groove thrash metal,83
1696,heavy metal,92
1242,black metal,90
416,,84
1711,heavy metal,58
1756,progressive black metal,85
2125,doom metal,94
2316,black metal,85
1523,melodic black metal|progressive black metal,96
638,black metal,86
1894,us power metal|heavy metal,93
2258,,80
1152,progressive metal,84
1242,,90
1331,black metal,68
1152,epic doom metal,86
1406,groove metal,78
1067,brutal death metal,87
1101,extreme folk metal,80
1067,death metal,60
1067,melodic death metal,33
1200,power metal,98
1894,technical death metal|brutal death metal,88
2314,industrial black metal,99
1523,,75
1821,progressive metal,98
2317,stoner metal|drone doom metal,100
1486,melodic black metal,68
1502,progressive power metal,85
1200,heavy metal,82
1200,power metal,76
2306,melodic death metal|gothic metal,89
2318,melodic death metal,93
2125,black metal|death metal|thrash metal,85
1502,death metal,43
1523,black metal,98
1242,death metal,88
1956,technical thrash metal,75
2319,death metal,95
2312,death metal,29
2314,extreme sludge metal|doom metal,30
1318,heavy metal|speed metal,82
2320,progressive power metal,90
1242,black metal,67
2214,thrash metal,89
2227,black metal,96
2315,,95
2181,thrash metal,92
1523,black metal,86
2321,epic doom metal,91
1565,heavy metal,75
1575,gothic metal|doom metal,82
2313,atmospheric black metal|neofolk,93
1800,heavy metal|us power metal,68
225,black metal,65
1757,heavy metal|power metal,90
1757,industrial grindcore|death metal,90
1757,hardcore|punk,90
1757,crossover thrash metal,80
1667,death metal,48
2322,viking black metal,88
1800,heavy metal|us power metal,94
1800,heavy metal|us power metal,90
1575,black metal,80
2320,extreme power metal,97
2323,alternative metal|hard rock,97
2303,melodic death metal|metalcore,75
1242,death metal|grindcore,60
2312,groove thrash metal,79
1454,us power metal|thrash metal,14
2314,black metal,80
1968,,70
2324,ambient black metal|neofolk,87
1242,death metal,90
1907,gothic metal,95
1152,avantgarde metal,84
1486,,40
1200,heavy metal,85
1200,heavy metal,80
2325,heavy metal,93
434,death metal,90
434,death metal,80
695,,85
2320,power metal,88
1200,power metal,84
2298,black metal,78
640,death metal|black metal,86
1200,,96
651,,90
651,melodic death metal,90
2314,black metal,50
319,death metal,90
1561,,79
1751,metalcore|alternative thrash metal,90
638,symphonic metal,79
2326,technical death metal,95
1502,black metal|folk metal,48
1565,heavy metal|doom metal,77
1800,black metal,89
2327,post-metal|hardcore,100
1523,hard rock,89
1942,power metal,97
1800,black metal,55
1800,symphonic black metal,17
1502,,95
1907,hardcore|crossover thrash metal|punk,95
784,black metal,70
2328,gothic metal,92
1242,death metal|thrash metal,40
1135,,82
1472,black metal,68
1472,experimental black metal,72
2329,power metal,90
2329,power metal,65
2016,melodic black metal,65
2314,grindcore,92
1472,,87
2330,hard rock,55
2330,hard rock,80
2331,black metal,65
2331,sludge metal,88
2328,,90
2332,thrash metal|speed metal,92
1315,bay area thrash metal,84
1561,deathcore|technical death metal,62
1565,doom metal,89
2240,funeral doom metal,90
2193,heavy metal|power metal,86
1318,,80
2193,heavy metal,84
600,,75
600,black metal,75
600,death metal,90
600,death metal,75
600,black metal,95
600,black metal,80
600,blackened death metal,80
600,,95
600,,95
1941,black metal,98
1575,gothic metal|doom metal,78
2327,pagan black metal,61
2314,grindcore,90
1137,death metal,20
1510,post-metal|sludge metal|hardcore,99
1510,grindcore,100
1524,extreme power metal,84
1524,thrash metal|power metal,63
2314,black metal,89
2333,black metal,89
2229,melodic power metal|speed metal|thrash metal,90
2334,black metal,90
2334,black metal,80
2303,,91
2251,thrash metal,75
2251,death metal,90
1168,death metal,92
1800,heavy metal,80
1729,heavy metal,95
2251,folk metal,85
1151,deathgrind,100
2029,death metal|thrash metal,90
1800,melodic death metal|melodic black metal,80
1524,,93
2335,black metal,100
2320,heavy metal|power metal,89
2314,black metal,19
2336,,85
2337,melodic death metal|progressive metal|groove thrash metal,100
2314,melodic black metal,96
598,thrash metal,70
2240,extreme progressive metal,100
1318,speed metal|power metal,41
1484,death metal|thrash metal,95
1152,drone|shoegaze,75
1242,death doom metal,70
1711,,70
2320,power metal,88
2279,black metal,97
1484,technical death metal,25
1067,atmospheric doom metal,85
342,heavy metal,98
2177,ambient black metal|neofolk,100
1711,heavy metal|hard rock,91
2338,gothic metal,75
564,heavy metal,95
2339,atmospheric black metal|folk metal,99
2340,,91
1242,black metal,79
1720,death doom metal|funeral doom metal,75
2341,symphonic power metal,97
2342,symphonic metal,95
1152,stoner metal|stoner rock,80
2343,black metal,90
2341,heavy metal|thrash metal,100
1472,gothic metal|death doom metal,80
2341,extreme progressive metal,92
2344,black metal,75
1711,heavy metal,68
2299,death metal|black metal,84
2345,death metal|symphonic metal|blackened death metal,97
434,,95
2342,symphonic gothic metal,83
1152,sludge metal,87
2346,gothic metal,88
1893,folk metal,90
410,progressive metal,73
2343,,90
2347,death metal|thrash metal,90
2259,blackened thrash metal,95
1575,gothic metal,37
1242,death metal,85
1137,viking folk metal,85
2339,viking folk metal|extreme power metal,99
2112,doom metal,70
1561,power metal|heavy metal,94
2348,death doom metal,95
1996,heavy metal,98
2303,avantgarde metal,90
2320,speed metal,94
2349,symphonic power metal,95
1242,black metal,75
2313,electro industrial metal,97
2350,sludge metal|doom metal,94
1524,black metal|viking folk metal,99
1331,black metal,52
2351,extreme power metal,95
2352,black metal,98
673,power metal|heavy metal,89
1494,death metal,77
1494,hard rock|rock|instrumental,84
1494,,95
1494,,41
1494,,63
1494,death metal|thrash metal,88
1494,death metal,92
1494,,72
1494,heavy metal,83
1494,black metal,45
1318,thrash metal,82
1786,black metal,93
1724,black metal,86
2353,heavy metal,95
2314,thrash metal,75
2314,psychedelic doom metal|funeral doom metal,90
2314,atmospheric black metal|pagan black metal,45
1265,heavy metal|power metal,90
1575,,89
1561,doom metal,91
1242,death metal|grindcore,75
1242,death metal|grindcore,85
2354,heavy metal,80
1318,thrash metal,26
2210,power metal,95
1936,depressive black metal|post-punk,80
1766,black metal,97
1472,speed metal,97
2290,,72
439,black metal,65
2355,death metal|thrash metal,85
1266,black metal,80
1212,heavy metal,89
1331,,74
2356,,100
594,blackened thrash metal,75
1152,sludge metal,89
2055,heavy metal,85
1122,black metal,25
2357,progressive metal,95
2358,funeral doom metal,100
2358,drone doom metal|dark ambient|psychedelic rock,87
1242,crossover thrash metal|hardcore,65
1242,death metal,85
1318,thrash metal,32
410,technical death metal,92
400,brutal death metal,93
1575,folk metal,67
1964,funeral doom metal|sludge doom metal,90
1776,alternative metal|groove thrash metal,85
1524,black metal,91
1524,folk metal,78
1266,black metal,52
1331,,62
2359,death metal,95
1266,black metal,81
1907,depressive black metal,100
2066,grindcore,98
1565,power metal|speed metal,86
1565,power metal|speed metal,60
1565,power metal|speed metal,86
1565,power metal|speed metal,85
1575,gothic metal,15
1212,heavy metal,73
2312,melodic death metal,96
2337,progressive rock,98
2360,black metal,100
2193,death metal|thrash metal,84
2361,metalcore,95
2193,heavy metal|us power metal,96
2193,heavy metal|power metal,82
2362,black metal,88
1318,thrash metal,77
2363,death metal|thrash metal,100
1776,death metal,97
2364,gothic metal,88
416,new wave of british heavy metal,85
2365,brutal death metal|technical death metal,100
1523,technical death metal|progressive grindcore,93
1242,black metal,90
1800,melodic death metal|melodic black metal,100
2313,blackened death metal,96
1318,thrash metal,84
886,,94
2300,,92
2366,heavy metal|hard rock,85
2366,brutal death metal,70
1646,avantgarde metal|death metal,60
1067,progressive metal,86
1646,power metal,77
2367,death metal,82
886,crust punk|grindcore,77
1318,thrash metal,80
1640,power metal,96
1266,black metal,79
1406,death metal,89
1452,viking black metal,95
1067,progressive metal|power metal,48
